トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
84,ショートエントリー,MACrossSE,2014-03-03,1411,100,-5400.00,-3.83,-102300.00,-0.19,2925.00,2.07,5250.00,3.72
84,ショートを決済,MACrossLE,2014-03-06,1455,100,-5400.00,-3.83,-102300.00,-0.19,2925.00,2.07,5250.00,3.72
85,ロングエントリー,MACrossLE,2014-03-06,1455,100,-3300.00,-2.27,-105600.00,-0.11,4225.00,2.9,2800.00,1.92
85,ロングを決済,MACrossSE,2014-03-17,1432,100,-3300.00,-2.27,-105600.00,-0.11,4225.00,2.9,2800.00,1.92
86,ショートエントリー,MACrossSE,2014-03-17,1432,100,-300.00,-0.21,-105900.00,-0.01,10450.00,7.3,1375.00,0.96
86,ショートを決済,MACrossLE,2014-04-01,1425,100,-300.00,-0.21,-105900.00,-0.01,10450.00,7.3,1375.00,0.96
87,ロングエントリー,MACrossLE,2014-04-01,1425,100,-6400.00,-4.49,-112300.00,-0.22,0,0,5975.00,4.19
87,ロングを決済,MACrossSE,2014-04-07,1371,100,-6400.00,-4.49,-112300.00,-0.22,0,0,5975.00,4.19
88,ショートエントリー,MACrossSE,2014-04-07,1371,100,1700.00,1.24,-110600.00,0.06,10325.00,7.53,900.00,0.66
88,ショートを決済,MACrossLE,2014-04-17,1344,100,1700.00,1.24,-110600.00,0.06,10325.00,7.53,900.00,0.66
89,ロングエントリー,MACrossLE,2014-04-17,1344,100,9100.00,6.77,-101500.00,0.31,12875.00,9.58,1650.00,1.23
89,ロングを決済,MACrossSE,2014-05-20,1445,100,9100.00,6.77,-101500.00,0.31,12875.00,9.58,1650.00,1.23
90,ショートエントリー,MACrossSE,2014-05-20,1445,100,-900.00,-0.62,-102400.00,-0.03,650.00,0.45,2575.00,1.78
90,ショートを決済,MACrossLE,2014-05-22,1444,100,-900.00,-0.62,-102400.00,-0.03,650.00,0.45,2575.00,1.78
91,ロングエントリー,MACrossLE,2014-05-22,1444,100,7400.00,5.12,-95000.00,0.26,12175.00,8.43,650.00,0.45
91,ロングを決済,MACrossSE,2014-06-10,1528,100,7400.00,5.12,-95000.00,0.26,12175.00,8.43,650.00,0.45
92,ショートエントリー,MACrossSE,2014-06-10,1528,100,-3600.00,-2.36,-98600.00,-0.12,1375.00,0.9,3350.00,2.19
92,ショートを決済,MACrossLE,2014-06-12,1554,100,-3600.00,-2.36,-98600.00,-0.12,1375.00,0.9,3350.00,2.19
93,ロングエントリー,MACrossLE,2014-06-12,1554,100,300.00,0.19,-98300.00,0.01,5200.00,3.35,1125.00,0.72
93,ロングを決済,MACrossSE,2014-06-24,1567,100,300.00,0.19,-98300.00,0.01,5200.00,3.35,1125.00,0.72
94,ショートエントリー,MACrossSE,2014-06-24,1567,100,-2700.00,-1.72,-101000.00,-0.09,1200.00,0.77,2350.00,1.5
94,ショートを決済,MACrossLE,2014-07-01,1584,100,-2700.00,-1.72,-101000.00,-0.09,1200.00,0.77,2350.00,1.5
95,ロングエントリー,MACrossLE,2014-07-01,1584,100,1000.00,0.63,-100000.00,0.03,5300.00,3.35,1850.00,1.17
95,ロングを決済,MACrossSE,2014-07-11,1604,100,1000.00,0.63,-100000.00,0.03,5300.00,3.35,1850.00,1.17
96,ショートエントリー,MACrossSE,2014-07-11,1604,100,-5400.00,-3.37,-105400.00,-0.19,0,0,4900.00,3.05
96,ショートを決済,MACrossLE,2014-07-14,1648,100,-5400.00,-3.37,-105400.00,-0.19,0,0,4900.00,3.05
97,ロングエントリー,MACrossLE,2014-07-14,1648,100,2600.00,1.58,-102800.00,0.09,6900.00,4.19,475.00,0.29
97,ロングを決済,MACrossSE,2014-07-25,1684,100,2600.00,1.58,-102800.00,0.09,6900.00,4.19,475.00,0.29
98,ショートエントリー,MACrossSE,2014-07-25,1684,100,-3900.00,-2.32,-106700.00,-0.13,1150.00,0.68,5825.00,3.46
98,ショートを決済,MACrossLE,2014-07-30,1713,100,-3900.00,-2.32,-106700.00,-0.13,1150.00,0.68,5825.00,3.46
99,ロングエントリー,MACrossLE,2014-07-30,1713,100,-2800.00,-1.63,-109500.00,-0.1,2525.00,1.47,3725.00,2.17
99,ロングを決済,MACrossSE,2014-08-05,1695,100,-2800.00,-1.63,-109500.00,-0.1,2525.00,1.47,3725.00,2.17
100,ショートエントリー,MACrossSE,2014-08-05,1695,100,-1900.00,-1.12,-111400.00,-0.07,4850.00,2.86,1600.00,0.94
100,ショートを決済,MACrossLE,2014-08-08,1704,100,-1900.00,-1.12,-111400.00,-0.07,4850.00,2.86,1600.00,0.94
101,ロングエントリー,MACrossLE,2014-08-08,1704,100,-3100.00,-1.82,-114500.00,-0.11,0,0,5100.00,2.99
101,ロングを決済,MACrossSE,2014-08-11,1683,100,-3100.00,-1.82,-114500.00,-0.11,0,0,5100.00,2.99
102,ショートエントリー,MACrossSE,2014-08-11,1683,100,-2100.00,-1.25,-116600.00,-0.07,3650.00,2.17,1950.00,1.16
102,ショートを決済,MACrossLE,2014-08-15,1694,100,-2100.00,-1.25,-116600.00,-0.07,3650.00,2.17,1950.00,1.16
103,ロングエントリー,MACrossLE,2014-08-15,1694,100,-2000.00,-1.18,-118600.00,-0.07,0,0,3200.00,1.89
