トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
105,ロングエントリー,MacdLE,2016-10-27,2360,100,-3400.00,-1.44,-211700.00,-0.12,350.00,0.15,4900.00,2.08
105,ロングを決済,MacdSE,2016-11-01,2336,100,-3400.00,-1.44,-211700.00,-0.12,350.00,0.15,4900.00,2.08
106,ショートエントリー,MacdSE,2016-11-01,2336,100,-400.00,-0.17,-212100.00,-0.01,1350.00,0.58,1350.00,0.58
106,ショートを決済,MacdLE,2016-11-02,2330,100,-400.00,-0.17,-212100.00,-0.01,1350.00,0.58,1350.00,0.58
107,ロングエントリー,MacdLE,2016-11-02,2330,100,-6200.00,-2.66,-218300.00,-0.22,0,0,5700.00,2.45
107,ロングを決済,MacdSE,2016-11-04,2278,100,-6200.00,-2.66,-218300.00,-0.22,0,0,5700.00,2.45
108,ショートエントリー,MacdSE,2016-11-04,2278,100,2800.00,1.23,-215500.00,0.1,19500.00,8.56,2500.00,1.1
108,ショートを決済,MacdLE,2016-11-24,2240,100,2800.00,1.23,-215500.00,0.1,19500.00,8.56,2500.00,1.1
109,ロングエントリー,MacdLE,2016-11-24,2240,100,24000.00,10.71,-191500.00,0.86,30050.00,13.42,2950.00,1.32
109,ロングを決済,MacdSE,2017-01-13,2490,100,24000.00,10.71,-191500.00,0.86,30050.00,13.42,2950.00,1.32
110,ショートエントリー,MacdSE,2017-01-13,2490,100,4800.00,1.93,-186700.00,0.17,14250.00,5.72,8250.00,3.31
110,ショートを決済,MacdLE,2017-03-02,2432,100,4800.00,1.93,-186700.00,0.17,14250.00,5.72,8250.00,3.31
111,ロングエントリー,MacdLE,2017-03-02,2432,100,-2200.00,-0.9,-188900.00,-0.08,6950.00,2.86,2900.00,1.19
111,ロングを決済,MacdSE,2017-03-31,2420,100,-2200.00,-0.9,-188900.00,-0.08,6950.00,2.86,2900.00,1.19
112,ショートエントリー,MacdSE,2017-03-31,2420,100,-6300.00,-2.6,-195200.00,-0.22,7900.00,3.26,5800.00,2.4
112,ショートを決済,MacdLE,2017-05-08,2473,100,-6300.00,-2.6,-195200.00,-0.22,7900.00,3.26,5800.00,2.4
113,ロングエントリー,MacdLE,2017-05-08,2473,100,16600.00,6.71,-178600.00,0.59,21700.00,8.77,950.00,0.38
113,ロングを決済,MacdSE,2017-06-08,2649,100,16600.00,6.71,-178600.00,0.59,21700.00,8.77,950.00,0.38
114,ショートエントリー,MacdSE,2017-06-08,2649,100,-10300.00,-3.89,-188900.00,-0.37,9000.00,3.4,10600.00,4
114,ショートを決済,MacdLE,2017-06-21,2742,100,-10300.00,-3.89,-188900.00,-0.37,9000.00,3.4,10600.00,4
115,ロングエントリー,MacdLE,2017-06-21,2742,100,-10200.00,-3.72,-199100.00,-0.36,300.00,0.11,9700.00,3.54
115,ロングを決済,MacdSE,2017-06-30,2650,100,-10200.00,-3.72,-199100.00,-0.36,300.00,0.11,9700.00,3.54
116,ショートエントリー,MacdSE,2017-06-30,2650,100,-8000.00,-3.02,-207100.00,-0.29,5350.00,2.02,9250.00,3.49
116,ショートを決済,MacdLE,2017-07-20,2720,100,-8000.00,-3.02,-207100.00,-0.29,5350.00,2.02,9250.00,3.49
117,ロングエントリー,MacdLE,2017-07-20,2720,100,-4500.00,-1.65,-211600.00,-0.16,0,0,6550.00,2.41
117,ロングを決済,MacdSE,2017-07-26,2685,100,-4500.00,-1.65,-211600.00,-0.16,0,0,6550.00,2.41
118,ショートエントリー,MacdSE,2017-07-26,2685,100,-6000.00,-2.23,-217600.00,-0.22,3000.00,1.12,5900.00,2.2
118,ショートを決済,MacdLE,2017-08-02,2735,100,-6000.00,-2.23,-217600.00,-0.22,3000.00,1.12,5900.00,2.2
119,ロングエントリー,MacdLE,2017-08-02,2735,100,-4500.00,-1.65,-222100.00,-0.16,450.00,0.16,7650.00,2.8
119,ロングを決済,MacdSE,2017-08-10,2700,100,-4500.00,-1.65,-222100.00,-0.16,450.00,0.16,7650.00,2.8
120,ショートエントリー,MacdSE,2017-08-10,2700,100,-1400.00,-0.52,-223500.00,-0.05,8750.00,3.24,2150.00,0.8
120,ショートを決済,MacdLE,2017-08-30,2704,100,-1400.00,-0.52,-223500.00,-0.05,8750.00,3.24,2150.00,0.8
121,ロングエントリー,MacdLE,2017-08-30,2704,100,-11400.00,-4.22,-234900.00,-0.41,3350.00,1.24,10900.00,4.03
121,ロングを決済,MacdSE,2017-09-06,2600,100,-11400.00,-4.22,-234900.00,-0.41,3350.00,1.24,10900.00,4.03
122,ショートエントリー,MacdSE,2017-09-06,2600,100,-600.00,-0.23,-235500.00,-0.02,9550.00,3.67,5450.00,2.1
122,ショートを決済,MacdLE,2017-09-27,2596,100,-600.00,-0.23,-235500.00,-0.02,9550.00,3.67,5450.00,2.1
123,ロングエントリー,MacdLE,2017-09-27,2596,100,27000.00,10.4,-208500.00,0.98,34400.00,13.25,5500.00,2.12
123,ロングを決済,MacdSE,2017-11-24,2876,100,27000.00,10.4,-208500.00,0.98,34400.00,13.25,5500.00,2.12
124,ショートエントリー,MacdSE,2017-11-24,2876,100,15000.00,5.22,-193500.00,0.54,24250.00,8.43,8150.00,2.83
124,ショートを決済,MacdLE,2018-01-10,2716,100,15000.00,5.22,-193500.00,0.54,24250.00,8.43,8150.00,2.83
125,ロングエントリー,MacdLE,2018-01-10,2716,100,-10200.00,-3.76,-203700.00,-0.36,0,0,11000.00,4.05
125,ロングを決済,MacdSE,2018-01-15,2624,100,-10200.00,-3.76,-203700.00,-0.36,0,0,11000.00,4.05
126,ショートエントリー,MacdSE,2018-01-15,2624,100,100.00,0.04,-203600.00,0,4650.00,1.77,1300.00,0.5
126,ショートを決済,MacdLE,2018-01-24,2613,100,100.00,0.04,-203600.00,0,4650.00,1.77,1300.00,0.5
127,ロングエントリー,MacdLE,2018-01-24,2613,100,-8200.00,-3.14,-211800.00,-0.29,6700.00,2.56,14500.00,5.55
127,ロングを決済,MacdSE,2018-02-07,2541,100,-8200.00,-3.14,-211800.00,-0.29,6700.00,2.56,14500.00,5.55
128,ショートエントリー,MacdSE,2018-02-07,2541,100,7000.00,2.75,-204800.00,0.25,26350.00,10.37,3150.00,1.24
128,ショートを決済,MacdLE,2018-02-26,2461,100,7000.00,2.75,-204800.00,0.25,26350.00,10.37,3150.00,1.24
129,ロングエントリー,MacdLE,2018-02-26,2461,100,-2900.00,-1.18,-207700.00,-0.1,7700.00,3.13,6000.00,2.44
129,ロングを決済,MacdSE,2018-03-27,2442,100,-2900.00,-1.18,-207700.00,-0.1,7700.00,3.13,6000.00,2.44
130,ショートエントリー,MacdSE,2018-03-27,2442,100,-5900.00,-2.42,-213600.00,-0.21,2950.00,1.21,5750.00,2.35
130,ショートを決済,MacdLE,2018-04-04,2491,100,-5900.00,-2.42,-213600.00,-0.21,2950.00,1.21,5750.00,2.35
131,ロングエントリー,MacdLE,2018-04-04,2491,100,13300.00,5.34,-200300.00,0.48,22800.00,9.15,500.00,0.2
131,ロングを決済,MacdSE,2018-05-21,2634,100,13300.00,5.34,-200300.00,0.48,22800.00,9.15,500.00,0.2
132,ショートエントリー,MacdSE,2018-05-21,2634,100,3000.00,1.14,-197300.00,0.11,8950.00,3.4,5850.00,2.22
132,ショートを決済,MacdLE,2018-06-14,2594,100,3000.00,1.14,-197300.00,0.11,8950.00,3.4,5850.00,2.22
133,ロングエントリー,MacdLE,2018-06-14,2594,100,-3200.00,-1.23,-200500.00,-0.11,2850.00,1.1,4550.00,1.75
133,ロングを決済,MacdSE,2018-06-25,2572,100,-3200.00,-1.23,-200500.00,-0.11,2850.00,1.1,4550.00,1.75
134,ショートエントリー,MacdSE,2018-06-25,2572,100,2500.00,0.97,-198000.00,0.09,12800.00,4.98,3850.00,1.5
134,ショートを決済,MacdLE,2018-07-13,2537,100,2500.00,0.97,-198000.00,0.09,12800.00,4.98,3850.00,1.5
135,ロングエントリー,MacdLE,2018-07-13,2537,100,2300.00,0.91,-195700.00,0.08,18150.00,7.15,3650.00,1.44
135,ロングを決済,MacdSE,2018-08-21,2570,100,2300.00,0.91,-195700.00,0.08,18150.00,7.15,3650.00,1.44
136,ショートエントリー,MacdSE,2018-08-21,2570,100,7500.00,2.92,-188200.00,0.27,22050.00,8.58,1700.00,0.66
136,ショートを決済,MacdLE,2018-09-14,2485,100,7500.00,2.92,-188200.00,0.27,22050.00,8.58,1700.00,0.66
137,ロングエントリー,MacdLE,2018-09-14,2485,100,2500.00,1.01,-185700.00,0.09,15700.00,6.32,1800.00,0.72
137,ロングを決済,MacdSE,2018-10-09,2520,100,2500.00,1.01,-185700.00,0.09,15700.00,6.32,1800.00,0.72
138,ショートエントリー,MacdSE,2018-10-09,2520,100,24200.00,9.6,-161500.00,0.86,49000.00,19.44,4500.00,1.79
138,ショートを決済,MacdLE,2018-11-13,2268,100,24200.00,9.6,-161500.00,0.86,49000.00,19.44,4500.00,1.79
139,ロングエントリー,MacdLE,2018-11-13,2268,100,-3700.00,-1.63,-165200.00,-0.13,11350.00,5,8150.00,3.59
139,ロングを決済,MacdSE,2018-12-21,2241,100,-3700.00,-1.63,-165200.00,-0.13,11350.00,5,8150.00,3.59
140,ショートエントリー,MacdSE,2018-12-21,2241,100,-2300.00,-1.03,-167500.00,-0.08,13350.00,5.96,7400.00,3.3
140,ショートを決済,MacdLE,2019-01-09,2254,100,-2300.00,-1.03,-167500.00,-0.08,13350.00,5.96,7400.00,3.3
141,ロングエントリー,MacdLE,2019-01-09,2254,100,1300.00,0.58,-166200.00,0.05,12500.00,5.55,3150.00,1.4
141,ロングを決済,MacdSE,2019-02-12,2277,100,1300.00,0.58,-166200.00,0.05,12500.00,5.55,3150.00,1.4
142,ショートエントリー,MacdSE,2019-02-12,2277,100,-6700.00,-2.94,-172900.00,-0.24,0,0,8050.00,3.54
142,ショートを決済,MacdLE,2019-02-22,2334,100,-6700.00,-2.94,-172900.00,-0.24,0,0,8050.00,3.54
143,ロングエントリー,MacdLE,2019-02-22,2334,100,3600.00,1.54,-169300.00,0.13,8600.00,3.68,900.00,0.39
143,ロングを決済,MacdSE,2019-03-08,2380,100,3600.00,1.54,-169300.00,0.13,8600.00,3.68,900.00,0.39
144,ショートエントリー,MacdSE,2019-03-08,2380,100,-3100.00,-1.3,-172400.00,-0.11,2950.00,1.24,6800.00,2.86
144,ショートを決済,MacdLE,2019-03-27,2401,100,-3100.00,-1.3,-172400.00,-0.11,2950.00,1.24,6800.00,2.86
145,ロングエントリー,MacdLE,2019-03-27,2401,100,-2700.00,-1.12,-175100.00,-0.1,0,0,2850.00,1.19
145,ロングを決済,MacdSE,2019-03-28,2384,100,-2700.00,-1.12,-175100.00,-0.1,0,0,2850.00,1.19
146,ショートエントリー,MacdSE,2019-03-28,2384,100,4800.00,2.01,-170300.00,0.17,11200.00,4.7,1650.00,0.69
146,ショートを決済,MacdLE,2019-04-19,2326,100,4800.00,2.01,-170300.00,0.17,11200.00,4.7,1650.00,0.69
147,ロングエントリー,MacdLE,2019-04-19,2326,100,-6100.00,-2.62,-176400.00,-0.22,0,0,5600.00,2.41
147,ロングを決済,MacdSE,2019-04-22,2275,100,-6100.00,-2.62,-176400.00,-0.22,0,0,5600.00,2.41
148,ショートエントリー,MacdSE,2019-04-22,2275,100,-4300.00,-1.89,-180700.00,-0.15,600.00,0.26,5100.00,2.24
148,ショートを決済,MacdLE,2019-05-07,2308,100,-4300.00,-1.89,-180700.00,-0.15,600.00,0.26,5100.00,2.24
149,ロングエントリー,MacdLE,2019-05-07,2308,100,8100.00,3.51,-172600.00,0.29,18150.00,7.86,1550.00,0.67
149,ロングを決済,MacdSE,2019-06-03,2399,100,8100.00,3.51,-172600.00,0.29,18150.00,7.86,1550.00,0.67
150,ショートエントリー,MacdSE,2019-06-03,2399,100,-10900.00,-4.54,-183500.00,-0.39,0,0,13050.00,5.44
150,ショートを決済,MacdLE,2019-06-12,2498,100,-10900.00,-4.54,-183500.00,-0.39,0,0,13050.00,5.44
151,ロングエントリー,MacdLE,2019-06-12,2498,100,900.00,0.36,-182600.00,0.03,4400.00,1.76,1050.00,0.42
151,ロングを決済,MacdSE,2019-06-21,2517,100,900.00,0.36,-182600.00,0.03,4400.00,1.76,1050.00,0.42
152,ショートエントリー,MacdSE,2019-06-21,2517,100,-2600.00,-1.03,-185200.00,-0.09,6850.00,2.72,6050.00,2.4
152,ショートを決済,MacdLE,2019-07-03,2533,100,-2600.00,-1.03,-185200.00,-0.09,6850.00,2.72,6050.00,2.4
153,ロングエントリー,MacdLE,2019-07-03,2533,100,1300.00,0.51,-183900.00,0.05,6850.00,2.7,1600.00,0.63
153,ロングを決済,MacdSE,2019-07-18,2556,100,1300.00,0.51,-183900.00,0.05,6850.00,2.7,1600.00,0.63
154,ショートエントリー,MacdSE,2019-07-18,2556,100,3800.00,1.49,-180100.00,0.13,15250.00,5.97,2450.00,0.96
154,ショートを決済,MacdLE,2019-08-19,2508,100,3800.00,1.49,-180100.00,0.13,15250.00,5.97,2450.00,0.96
155,ロングエントリー,MacdLE,2019-08-19,2508,100,9300.00,3.71,-170800.00,0.33,20400.00,8.13,8150.00,3.25
155,ロングを決済,MacdSE,2019-10-01,2611,100,9300.00,3.71,-170800.00,0.33,20400.00,8.13,8150.00,3.25
156,ショートエントリー,MacdSE,2019-10-01,2611,100,-7900.00,-3.03,-178700.00,-0.28,2300.00,0.88,10400.00,3.98
156,ショートを決済,MacdLE,2019-10-09,2680,100,-7900.00,-3.03,-178700.00,-0.28,2300.00,0.88,10400.00,3.98
157,ロングエントリー,MacdLE,2019-10-09,2680,100,-5900.00,-2.2,-184600.00,-0.21,3850.00,1.44,5750.00,2.15
157,ロングを決済,MacdSE,2019-10-21,2631,100,-5900.00,-2.2,-184600.00,-0.21,3850.00,1.44,5750.00,2.15
158,ショートエントリー,MacdSE,2019-10-21,2631,100,-2300.00,-0.87,-186900.00,-0.08,3850.00,1.46,17050.00,6.48
158,ショートを決済,MacdLE,2019-11-06,2644,100,-2300.00,-0.87,-186900.00,-0.08,3850.00,1.46,17050.00,6.48
159,ロングエントリー,MacdLE,2019-11-06,2644,100,8900.00,3.37,-178000.00,0.32,11600.00,4.39,2700.00,1.02
159,ロングを決済,MacdSE,2019-11-18,2743,100,8900.00,3.37,-178000.00,0.32,11600.00,4.39,2700.00,1.02
160,ショートエントリー,MacdSE,2019-11-18,2743,100,0,0,-178000.00,0,500.00,0.18,1500.00,0.55
160,ショートを決済,MacdLE,2019-11-19,2733,100,0,0,-178000.00,0,500.00,0.18,1500.00,0.55
161,ロングエントリー,MacdLE,2019-11-19,2733,100,-1200.00,-0.44,-179200.00,-0.04,450.00,0.16,1400.00,0.51
161,ロングを決済,MacdSE,2019-11-20,2731,100,-1200.00,-0.44,-179200.00,-0.04,450.00,0.16,1400.00,0.51
162,ショートエントリー,MacdSE,2019-11-20,2731,100,-3800.00,-1.39,-183000.00,-0.13,50.00,0.02,5550.00,2.03
162,ショートを決済,MacdLE,2019-11-26,2759,100,-3800.00,-1.39,-183000.00,-0.13,50.00,0.02,5550.00,2.03
163,ロングエントリー,MacdLE,2019-11-26,2759,100,1400.00,0.51,-181600.00,0.05,3050.00,1.11,800.00,0.29
163,ロングを決済,MacdSE,2019-12-02,2783,100,1400.00,0.51,-181600.00,0.05,3050.00,1.11,800.00,0.29
164,ショートエントリー,MacdSE,2019-12-02,2783,100,-1900.00,-0.68,-183500.00,-0.07,100.00,0.04,2850.00,1.02
164,ショートを決済,MacdLE,2019-12-03,2792,100,-1900.00,-0.68,-183500.00,-0.07,100.00,0.04,2850.00,1.02
165,ロングエントリー,MacdLE,2019-12-03,2792,100,-2900.00,-1.04,-186400.00,-0.1,0,0,3300.00,1.18
165,ロングを決済,MacdSE,2019-12-04,2773,100,-2900.00,-1.04,-186400.00,-0.1,0,0,3300.00,1.18
166,ショートエントリー,MacdSE,2019-12-04,2773,100,-3000.00,-1.08,-189400.00,-0.11,0,0,2500.00,0.9
166,ショートを決済,MacdLE,2019-12-05,2793,100,-3000.00,-1.08,-189400.00,-0.11,0,0,2500.00,0.9
167,ロングエントリー,MacdLE,2019-12-05,2793,100,0,0,-189400.00,0,700.00,0.25,2500.00,0.9
167,ロングを決済,MacdSE,2019-12-06,2803,100,0,0,-189400.00,0,700.00,0.25,2500.00,0.9
168,ショートエントリー,MacdSE,2019-12-06,2803,100,-1300.00,-0.46,-190700.00,-0.05,6950.00,2.48,5450.00,1.94
168,ショートを決済,MacdLE,2020-01-16,2806,100,-1300.00,-0.46,-190700.00,-0.05,6950.00,2.48,5450.00,1.94
169,ロングエントリー,MacdLE,2020-01-16,2806,100,-2900.00,-1.03,-193600.00,-0.1,4500.00,1.6,3800.00,1.35
169,ロングを決済,MacdSE,2020-01-29,2787,100,-2900.00,-1.03,-193600.00,-0.1,4500.00,1.6,3800.00,1.35
170,ショートエントリー,MacdSE,2020-01-29,2787,100,-12800.00,-4.59,-206400.00,-0.46,1500.00,0.54,12300.00,4.41
170,ショートを決済,MacdLE,2020-02-07,2905,100,-12800.00,-4.59,-206400.00,-0.46,1500.00,0.54,12300.00,4.41
171,ロングエントリー,MacdLE,2020-02-07,2905,100,-12900.00,-4.44,-219300.00,-0.46,0,0,13450.00,4.63
171,ロングを決済,MacdSE,2020-02-14,2786,100,-12900.00,-4.44,-219300.00,-0.46,0,0,13450.00,4.63
172,ショートエントリー,MacdSE,2020-02-14,2786,100,29500.00,10.59,-189800.00,1.06,62800.00,22.54,4100.00,1.47
172,ショートを決済,MacdLE,2020-03-24,2481,100,29500.00,10.59,-189800.00,1.06,62800.00,22.54,4100.00,1.47
173,ロングエントリー,MacdLE,2020-03-24,2481,100,11600.00,4.68,-178200.00,0.41,24550.00,9.9,8300.00,3.35
173,ロングを決済,MacdSE,2020-04-22,2607,100,11600.00,4.68,-178200.00,0.41,24550.00,9.9,8300.00,3.35
174,ショートエントリー,MacdSE,2020-04-22,2607,100,5500.00,2.11,-172700.00,0.19,6000.00,2.3,600.00,0.23
174,ショートを決済,MacdLE,2020-04-24,2542,100,5500.00,2.11,-172700.00,0.19,6000.00,2.3,600.00,0.23
175,ロングエントリー,MacdLE,2020-04-24,2542,100,-700.00,-0.28,-173400.00,-0.02,1750.00,0.69,2450.00,0.96
175,ロングを決済,MacdSE,2020-04-27,2545,100,-700.00,-0.28,-173400.00,-0.02,1750.00,0.69,2450.00,0.96
176,ショートエントリー,MacdSE,2020-04-27,2545,100,10500.00,4.13,-162900.00,0.37,18450.00,7.25,1500.00,0.59
176,ショートを決済,MacdLE,2020-05-22,2430,100,10500.00,4.13,-162900.00,0.37,18450.00,7.25,1500.00,0.59
177,ロングエントリー,MacdLE,2020-05-22,2430,100,5500.00,2.26,-157400.00,0.19,12650.00,5.21,2650.00,1.09
177,ロングを決済,MacdSE,2020-06-26,2495,100,5500.00,2.26,-157400.00,0.19,12650.00,5.21,2650.00,1.09
178,ショートエントリー,MacdSE,2020-06-26,2495,100,-2700.00,-1.08,-160100.00,-0.09,0,0,4200.00,1.68
178,ショートを決済,MacdLE,2020-06-29,2512,100,-2700.00,-1.08,-160100.00,-0.09,0,0,4200.00,1.68
179,ロングエントリー,MacdLE,2020-06-29,2512,100,-7200.00,-2.87,-167300.00,-0.25,1550.00,0.62,6700.00,2.67
179,ロングを決済,MacdSE,2020-07-02,2450,100,-7200.00,-2.87,-167300.00,-0.25,1550.00,0.62,6700.00,2.67
180,ショートエントリー,MacdSE,2020-07-02,2450,100,-10100.00,-4.12,-177400.00,-0.36,800.00,0.33,9600.00,3.92
180,ショートを決済,MacdLE,2020-07-13,2541,100,-10100.00,-4.12,-177400.00,-0.36,800.00,0.33,9600.00,3.92
181,ロングエントリー,MacdLE,2020-07-13,2541,100,200.00,0.08,-177200.00,0.01,5250.00,2.07,3600.00,1.42
181,ロングを決済,MacdSE,2020-07-30,2553,100,200.00,0.08,-177200.00,0.01,5250.00,2.07,3600.00,1.42
182,ショートエントリー,MacdSE,2020-07-30,2553,100,-9200.00,-3.6,-186400.00,-0.33,10700.00,4.19,13350.00,5.23
182,ショートを決済,MacdLE,2020-08-13,2635,100,-9200.00,-3.6,-186400.00,-0.33,10700.00,4.19,13350.00,5.23
183,ロングエントリー,MacdLE,2020-08-13,2635,100,-3600.00,-1.37,-190000.00,-0.13,1650.00,0.63,6800.00,2.58
183,ロングを決済,MacdSE,2020-08-25,2609,100,-3600.00,-1.37,-190000.00,-0.13,1650.00,0.63,6800.00,2.58
184,ショートエントリー,MacdSE,2020-08-25,2609,100,30300.00,11.61,-159700.00,1.08,47700.00,18.28,500.00,0.19
184,ショートを決済,MacdLE,2020-10-08,2296,100,30300.00,11.61,-159700.00,1.08,47700.00,18.28,500.00,0.19
185,ロングエントリー,MacdLE,2020-10-08,2296,100,16600.00,7.23,-143100.00,0.58,23850.00,10.39,10550.00,4.59
185,ロングを決済,MacdSE,2020-12-02,2472,100,16600.00,7.23,-143100.00,0.58,23850.00,10.39,10550.00,4.59
186,ショートエントリー,MacdSE,2020-12-02,2472,100,-10200.00,-4.13,-153300.00,-0.36,0,0,10700.00,4.33
186,ショートを決済,MacdLE,2020-12-07,2564,100,-10200.00,-4.13,-153300.00,-0.36,0,0,10700.00,4.33
187,ロングエントリー,MacdLE,2020-12-07,2564,100,7900.00,3.08,-145400.00,0.28,11500.00,4.49,3700.00,1.44
187,ロングを決済,MacdSE,2020-12-24,2653,100,7900.00,3.08,-145400.00,0.28,11500.00,4.49,3700.00,1.44
188,ショートエントリー,MacdSE,2020-12-24,2653,100,-11800.00,-4.45,-157200.00,-0.41,2600.00,0.98,14900.00,5.62
188,ショートを決済,MacdLE,2021-01-08,2761,100,-11800.00,-4.45,-157200.00,-0.41,2600.00,0.98,14900.00,5.62
189,ロングエントリー,MacdLE,2021-01-08,2761,100,-2100.00,-0.76,-159300.00,-0.07,6200.00,2.25,3700.00,1.34
189,ロングを決済,MacdSE,2021-01-18,2750,100,-2100.00,-0.76,-159300.00,-0.07,6200.00,2.25,3700.00,1.34
190,ショートエントリー,MacdSE,2021-01-18,2750,100,-5500.00,-2,-164800.00,-0.19,13200.00,4.8,5500.00,2
190,ショートを決済,MacdLE,2021-02-09,2795,100,-5500.00,-2,-164800.00,-0.19,13200.00,4.8,5500.00,2
191,ロングエントリー,MacdLE,2021-02-09,2795,100,-2600.00,-0.93,-167400.00,-0.09,11350.00,4.06,3250.00,1.16
191,ロングを決済,MacdSE,2021-02-26,2779,100,-2600.00,-0.93,-167400.00,-0.09,11350.00,4.06,3250.00,1.16
192,ショートエントリー,MacdSE,2021-02-26,2779,100,-10500.00,-3.78,-177900.00,-0.37,11100.00,3.99,10000.00,3.6
192,ショートを決済,MacdLE,2021-03-16,2874,100,-10500.00,-3.78,-177900.00,-0.37,11100.00,3.99,10000.00,3.6
193,ロングエントリー,MacdLE,2021-03-16,2874,100,100.00,0.03,-177800.00,0,13900.00,4.84,3700.00,1.29
193,ロングを決済,MacdSE,2021-04-01,2885,100,100.00,0.03,-177800.00,0,13900.00,4.84,3700.00,1.29
194,ショートエントリー,MacdSE,2021-04-01,2885,100,3700.00,1.28,-174100.00,0.13,12600.00,4.37,2300.00,0.8
194,ショートを決済,MacdLE,2021-05-10,2838,100,3700.00,1.28,-174100.00,0.13,12600.00,4.37,2300.00,0.8
195,ロングエントリー,MacdLE,2021-05-10,2838,100,5500.00,1.94,-168600.00,0.19,13500.00,4.76,6450.00,2.27
195,ロングを決済,MacdSE,2021-06-03,2903,100,5500.00,1.94,-168600.00,0.19,13500.00,4.76,6450.00,2.27
196,ショートエントリー,MacdSE,2021-06-03,2903,100,-5600.00,-1.93,-174200.00,-0.2,1000.00,0.34,5200.00,1.79
196,ショートを決済,MacdLE,2021-06-08,2949,100,-5600.00,-1.93,-174200.00,-0.2,1000.00,0.34,5200.00,1.79
197,ロングエントリー,MacdLE,2021-06-08,2949,100,-5500.00,-1.87,-179700.00,-0.19,350.00,0.12,5000.00,1.7
197,ロングを決済,MacdSE,2021-06-09,2904,100,-5500.00,-1.87,-179700.00,-0.19,350.00,0.12,5000.00,1.7
198,ショートエントリー,MacdSE,2021-06-09,2904,100,-1600.00,-0.55,-181300.00,-0.06,9050.00,3.12,2900.00,1
198,ショートを決済,MacdLE,2021-07-14,2910,100,-1600.00,-0.55,-181300.00,-0.06,9050.00,3.12,2900.00,1
199,ロングエントリー,MacdLE,2021-07-14,2910,100,-5600.00,-1.92,-186900.00,-0.2,1100.00,0.38,8150.00,2.8
199,ロングを決済,MacdSE,2021-07-21,2864,100,-5600.00,-1.92,-186900.00,-0.2,1100.00,0.38,8150.00,2.8
200,ショートエントリー,MacdSE,2021-07-21,2864,100,-3000.00,-1.05,-189900.00,-0.11,5950.00,2.08,2550.00,0.89
200,ショートを決済,MacdLE,2021-08-12,2884,100,-3000.00,-1.05,-189900.00,-0.11,5950.00,2.08,2550.00,0.89
201,ロングエントリー,MacdLE,2021-08-12,2884,100,29400.00,10.19,-160500.00,1.05,40400.00,14.01,6350.00,2.2
201,ロングを決済,MacdSE,2021-09-24,3188,100,29400.00,10.19,-160500.00,1.05,40400.00,14.01,6350.00,2.2
202,ショートエントリー,MacdSE,2021-09-24,3188,100,-8300.00,-2.6,-168800.00,-0.29,13300.00,4.17,10300.00,3.23
202,ショートを決済,MacdLE,2021-10-27,3261,100,-8300.00,-2.6,-168800.00,-0.29,13300.00,4.17,10300.00,3.23
203,ロングエントリー,MacdLE,2021-10-27,3261,100,-7600.00,-2.33,-176400.00,-0.27,4700.00,1.44,8200.00,2.51
203,ロングを決済,MacdSE,2021-11-19,3195,100,-7600.00,-2.33,-176400.00,-0.27,4700.00,1.44,8200.00,2.51
204,ショートエントリー,MacdSE,2021-11-19,3195,100,-400.00,-0.13,-176800.00,-0.01,13600.00,4.26,5400.00,1.69
204,ショートを決済,MacdLE,2021-12-16,3189,100,-400.00,-0.13,-176800.00,-0.01,13600.00,4.26,5400.00,1.69
205,ロングエントリー,MacdLE,2021-12-16,3189,100,-11600.00,-3.64,-188400.00,-0.41,6200.00,1.94,11900.00,3.73
205,ロングを決済,MacdSE,2021-12-28,3083,100,-11600.00,-3.64,-188400.00,-0.41,6200.00,1.94,11900.00,3.73
206,ショートエントリー,MacdSE,2021-12-28,3083,100,-13900.00,-4.51,-202300.00,-0.49,700.00,0.23,13400.00,4.35
206,ショートを決済,MacdLE,2022-01-05,3212,100,-13900.00,-4.51,-202300.00,-0.49,700.00,0.23,13400.00,4.35
207,ロングエントリー,MacdLE,2022-01-05,3212,100,2400.00,0.75,-199900.00,0.09,14000.00,4.36,1400.00,0.44
207,ロングを決済,MacdSE,2022-01-21,3246,100,2400.00,0.75,-199900.00,0.09,14000.00,4.36,1400.00,0.44
208,ショートエントリー,MacdSE,2022-01-21,3246,100,-11900.00,-3.67,-211800.00,-0.42,5600.00,1.73,12700.00,3.91
208,ショートを決済,MacdLE,2022-02-04,3355,100,-11900.00,-3.67,-211800.00,-0.42,5600.00,1.73,12700.00,3.91
209,ロングエントリー,MacdLE,2022-02-04,3355,100,-5300.00,-1.58,-217100.00,-0.19,3100.00,0.92,9800.00,2.92
209,ロングを決済,MacdSE,2022-02-15,3312,100,-5300.00,-1.58,-217100.00,-0.19,3100.00,0.92,9800.00,2.92
210,ショートエントリー,MacdSE,2022-02-15,3312,100,-8900.00,-2.69,-226000.00,-0.32,5100.00,1.54,9100.00,2.75
210,ショートを決済,MacdLE,2022-03-04,3391,100,-8900.00,-2.69,-226000.00,-0.32,5100.00,1.54,9100.00,2.75
211,ロングエントリー,MacdLE,2022-03-04,3391,,,,,,,,,
211,ロングを決済,始値,,,,,,,,,,,
